subjID,trial,targetWord,correct
id0870,16,orchid,1
id0870,17,zucchini,1
id0870,18,kayak,1
id0870,19,lobster,1
id0870,20,carnation,0
id0870,21,flounder,1
id0870,22,cello,0
id0872,1,eye,1
id0872,2,carrot,1
id0872,3,ant,1
id0872,4,elk,1
id0872,5,choir,1
id0872,6,ventilator,1
id0872,7,arugula,0
id0872,8,giraffe,1
id0872,9,palmtree,1
id0872,10,pineapple,1
id0872,11,ocean,0
id0872,12,gazelle,1
id0872,13,chanterelle,0
id0872,14,ruin,1
id0872,15,labyrinth,0
id0872,16,orchid,0
id0872,17,zucchini,1
id0872,18,kayak,0
id0872,19,lobster,0
id0872,20,carnation,0
id0872,21,flounder,0
id0872,22,cello,0
id0873,1,eye,1
id0873,2,carrot,1
id0873,3,ant,1
id0873,4,elk,1
id0873,5,choir,1
id0873,6,ventilator,1
id0873,7,arugula,1
id0873,8,giraffe,1
id0873,9,palmtree,1
id0873,10,pineapple,1
id0873,11,ocean,1
id0873,12,gazelle,1
id0873,13,chanterelle,1
id0873,14,ruin,1
id0873,15,labyrinth,1
id0873,16,orchid,1
id0873,17,zucchini,1
id0873,18,kayak,0
id0873,19,lobster,1
id0873,20,carnation,0
id0873,21,flounder,1
id0873,22,cello,1
id0874,1,eye,1
id0874,2,carrot,1
id0874,3,ant,1
id0874,4,elk,1
id0874,5,choir,0
id0874,6,ventilator,1
id0874,7,arugula,1
id0874,8,giraffe,1
id0874,9,palmtree,1
id0874,10,pineapple,1
id0874,11,ocean,1
id0874,12,gazelle,0
id0874,13,chanterelle,0
id0874,14,ruin,1
id0874,15,labyrinth,1
id0874,16,orchid,0
id0874,17,zucchini,1
id0874,18,kayak,1
id0874,19,lobster,0
id0874,20,carnation,0
id0874,21,flounder,0
id0874,22,cello,0
id0875,1,eye,1
id0875,2,carrot,1
id0875,3,ant,1
id0875,4,elk,1
id0875,5,choir,0
id0875,6,ventilator,1
id0875,7,arugula,1
id0875,8,giraffe,1
id0875,9,palmtree,1
id0875,10,pineapple,1
id0875,11,ocean,1
id0875,12,gazelle,1
id0875,13,chanterelle,1
id0875,14,ruin,1
id0875,15,labyrinth,1
id0875,16,orchid,1
id0875,17,zucchini,1
id0875,18,kayak,1
id0875,19,lobster,1
id0875,20,carnation,1
id0875,21,flounder,1
id0875,22,cello,1
id0876,1,eye,1
id0876,2,carrot,1
id0876,3,ant,1
id0876,4,elk,1
id0876,5,choir,1
id0876,6,ventilator,1
id0876,7,arugula,1
id0876,8,giraffe,1
id0876,9,palmtree,1
id0876,10,pineapple,1
id0876,11,ocean,1
id0876,12,gazelle,1
id0876,13,chanterelle,1
id0876,14,ruin,1
id0876,15,labyrinth,1
id0876,16,orchid,1
id0876,17,zucchini,1
id0876,18,kayak,1
id0876,19,lobster,1
id0876,20,carnation,0
id0876,21,flounder,0
id0876,22,cello,1
id0877,1,eye,1
id0877,2,carrot,1
id0877,3,ant,1
id0877,4,elk,1
id0877,5,choir,0
id0877,6,ventilator,1
id0877,7,arugula,1
id0877,8,giraffe,1
id0877,9,palmtree,1
id0877,10,pineapple,1
id0877,11,ocean,1
id0877,12,gazelle,0
id0877,13,chanterelle,1
id0877,14,ruin,1
id0877,15,labyrinth,1
id0877,16,orchid,1
id0877,17,zucchini,1
id0877,18,kayak,1
id0877,19,lobster,1
id0877,20,carnation,0
id0877,21,flounder,0
id0877,22,cello,0
id0878,1,eye,1
id0878,2,carrot,1
id0878,3,ant,1
id0878,4,elk,1
id0878,5,choir,0
id0878,6,ventilator,1
id0878,7,arugula,0
id0878,8,giraffe,1
id0878,9,palmtree,1
id0878,10,pineapple,1
id0878,11,ocean,0
id0878,12,gazelle,0
id0878,13,chanterelle,0
id0878,14,ruin,1
id0878,15,labyrinth,1
id0878,16,orchid,0
id0878,17,zucchini,1
id0878,18,kayak,1
id0878,19,lobster,1
id0878,20,carnation,1
id0878,21,flounder,1
id0878,22,cello,0
id0880,1,eye,1
id0880,2,carrot,1
id0880,3,ant,1
id0880,4,elk,1
id0880,5,choir,0
id0880,6,ventilator,1
id0880,7,arugula,0
id0880,8,giraffe,1
id0880,9,palmtree,1
id0880,10,pineapple,1
id0880,11,ocean,0
id0880,12,gazelle,0
id0880,13,chanterelle,1
id0880,14,ruin,1
id0880,15,labyrinth,1
id0880,16,orchid,0
id0880,17,zucchini,1
id0880,18,kayak,0
id0880,19,lobster,1
id0880,20,carnation,0
id0880,21,flounder,0
id0880,22,cello,1
id0882,1,eye,1
id0882,2,carrot,1
id0882,3,ant,1
id0882,4,elk,1
id0882,5,choir,0
id0882,6,ventilator,1
id0882,7,arugula,1
id0882,8,giraffe,1
id0882,9,palmtree,1
id0882,10,pineapple,1
id0882,11,ocean,1
id0882,12,gazelle,1
id0882,13,chanterelle,1
id0882,14,ruin,1
id0882,15,labyrinth,1
id0882,16,orchid,1
id0882,17,zucchini,1
id0882,18,kayak,0
id0882,19,lobster,1
id0882,20,carnation,0
id0882,21,flounder,1
id0882,22,cello,0
id0884,1,eye,1
id0884,2,carrot,1
id0884,3,ant,1
id0884,4,elk,1
id0884,5,choir,1
id0884,6,ventilator,1
id0884,7,arugula,0
id0884,8,giraffe,1
id0884,9,palmtree,1
id0884,10,pineapple,1
id0884,11,ocean,1
id0884,12,gazelle,1
id0884,13,chanterelle,1
id0884,14,ruin,1
id0884,15,labyrinth,1
id0884,16,orchid,1
id0884,17,zucchini,1
id0884,18,kayak,1
id0884,19,lobster,1
id0884,20,carnation,0
id0884,21,flounder,1
id0884,22,cello,0
id0888,1,eye,1
id0888,2,carrot,1
id0888,3,ant,1
id0888,4,elk,1
id0888,5,choir,0
id0888,6,ventilator,1
id0888,7,arugula,0
id0888,8,giraffe,1
id0888,9,palmtree,1
id0888,10,pineapple,1
id0888,11,ocean,1
id0888,12,gazelle,0
id0888,13,chanterelle,1
id0888,14,ruin,1
id0888,15,labyrinth,1
id0888,16,orchid,0
id0888,17,zucchini,1
id0888,18,kayak,0
id0888,19,lobster,1
id0888,20,carnation,0
id0888,21,flounder,1
id0888,22,cello,0
id0896,1,eye,1
id0896,2,carrot,1
id0896,3,ant,1
id0896,4,elk,1
id0896,5,choir,1
id0896,6,ventilator,1
id0896,7,arugula,1
id0896,8,giraffe,1
id0896,9,palmtree,1
id0896,10,pineapple,1
id0896,11,ocean,1
id0896,12,gazelle,1
id0896,13,chanterelle,1
id0896,14,ruin,1
id0896,15,labyrinth,1
id0896,16,orchid,1
id0896,17,zucchini,1
id0896,18,kayak,1
id0896,19,lobster,1
id0896,20,carnation,0
id0896,21,flounder,0
id0896,22,cello,1
id0898,1,eye,1
id0898,2,carrot,1
id0898,3,ant,1
id0898,4,elk,1
id0898,5,choir,1
id0898,6,ventilator,1
id0898,7,arugula,0
id0898,8,giraffe,1
id0898,9,palmtree,1
id0898,10,pineapple,1
id0898,11,ocean,1
id0898,12,gazelle,0
id0898,13,chanterelle,1
id0898,14,ruin,0
id0898,15,labyrinth,1
id0898,16,orchid,0
id0898,17,zucchini,0
id0898,18,kayak,1
id0898,19,lobster,0
id0898,20,carnation,0
id0898,21,flounder,0
id0898,22,cello,0
id0900,1,eye,1
id0900,2,carrot,1
id0900,3,ant,1
id0900,4,elk,1
id0900,5,choir,0
id0900,6,ventilator,1
id0900,7,arugula,1
id0900,8,giraffe,1
id0900,9,palmtree,1
id0900,10,pineapple,1
id0900,11,ocean,1
id0900,12,gazelle,1
id0900,13,chanterelle,1
id0900,14,ruin,1
id0900,15,labyrinth,1
id0900,16,orchid,1
id0900,17,zucchini,1
id0900,18,kayak,0
id0900,19,lobster,1
id0900,20,carnation,0
id0900,21,flounder,1
id0900,22,cello,0
id0901,1,eye,1
id0901,2,carrot,1
id0901,3,ant,1
id0901,4,elk,1
id0901,5,choir,0
id0901,6,ventilator,1
id0901,7,arugula,1
id0901,8,giraffe,1
id0901,9,palmtree,1
id0901,10,pineapple,1
id0901,11,ocean,1
id0901,12,gazelle,1
id0901,13,chanterelle,1
id0901,14,ruin,1
id0901,15,labyrinth,1
id0901,16,orchid,0
id0901,17,zucchini,1
id0901,18,kayak,1
id0901,19,lobster,1
id0901,20,carnation,0
id0901,21,flounder,1
id0901,22,cello,1
id0902,1,eye,1
id0902,2,carrot,1
id0902,3,ant,1
id0902,4,elk,1
id0902,5,choir,0
id0902,6,ventilator,1
id0902,7,arugula,0
id0902,8,giraffe,1
id0902,9,palmtree,1
id0902,10,pineapple,1
id0902,11,ocean,1
id0902,12,gazelle,1
id0902,13,chanterelle,1
id0902,14,ruin,1
id0902,15,labyrinth,1
id0902,16,orchid,1
id0902,17,zucchini,1
id0902,18,kayak,1
id0902,19,lobster,1
id0902,20,carnation,0
id0902,21,flounder,1
id0902,22,cello,1
id0903,1,eye,1
id0903,2,carrot,1
id0903,3,ant,1
id0903,4,elk,1
id0903,5,choir,0
id0903,6,ventilator,1
id0903,7,arugula,1
id0903,8,giraffe,1
id0903,9,palmtree,1
id0903,10,pineapple,1
id0903,11,ocean,0
id0903,12,gazelle,1
id0903,13,chanterelle,1
id0903,14,ruin,1
id0903,15,labyrinth,1
id0903,16,orchid,1
id0903,17,zucchini,1
id0903,18,kayak,1
id0903,19,lobster,1
id0903,20,carnation,1
id0903,21,flounder,1
id0903,22,cello,1
id0904,1,eye,1
id0904,2,carrot,1
id0904,3,ant,1
id0904,4,elk,1
id0904,5,choir,1
id0904,6,ventilator,1
id0904,7,arugula,1
id0904,8,giraffe,1
id0904,9,palmtree,1
id0904,10,pineapple,1
id0904,11,ocean,1
id0904,12,gazelle,1
id0904,13,chanterelle,1
id0904,14,ruin,1
id0904,15,labyrinth,1
id0904,16,orchid,1
id0904,17,zucchini,1
id0904,18,kayak,0
id0904,19,lobster,1
id0904,20,carnation,0
id0904,21,flounder,1
id0904,22,cello,1
id0905,1,eye,1
id0905,2,carrot,0
id0905,3,ant,1
id0905,4,elk,1
id0905,5,choir,1
id0905,6,ventilator,0
id0905,7,arugula,0
id0905,8,giraffe,1
id0905,9,palmtree,0
id0905,10,pineapple,1
id0905,11,ocean,1
id0905,12,gazelle,0
id0905,13,chanterelle,1
id0905,14,ruin,1
id0905,15,labyrinth,0
id0905,16,orchid,0
id0905,17,zucchini,1
id0905,18,kayak,0
id0905,19,lobster,0
id0905,20,carnation,1
id0905,21,flounder,1
id0905,22,cello,0
id0907,1,eye,1
id0907,2,carrot,1
id0907,3,ant,1
id0907,4,elk,1
id0907,5,choir,1
id0907,6,ventilator,1
id0907,7,arugula,0
id0907,8,giraffe,1
id0907,9,palmtree,1
id0907,10,pineapple,1
id0907,11,ocean,1
id0907,12,gazelle,1
id0907,13,chanterelle,1
id0907,14,ruin,0
id0907,15,labyrinth,1
id0907,16,orchid,1
id0907,17,zucchini,1
id0907,18,kayak,1
id0907,19,lobster,1
id0907,20,carnation,0
id0907,21,flounder,1
id0907,22,cello,1
id0908,1,eye,1
id0908,2,carrot,1
id0908,3,ant,1
id0908,4,elk,1
id0908,5,choir,1
id0908,6,ventilator,1
id0908,7,arugula,0
id0908,8,giraffe,1
id0908,9,palmtree,1
id0908,10,pineapple,1
id0908,11,ocean,1
id0908,12,gazelle,1
id0908,13,chanterelle,1
id0908,14,ruin,1
id0908,15,labyrinth,1
id0908,16,orchid,1
id0908,17,zucchini,1
id0908,18,kayak,1
id0908,19,lobster,1
id0908,20,carnation,1
id0908,21,flounder,0
id0908,22,cello,1
id0910,1,eye,1
id0910,2,carrot,1
id0910,3,ant,1
id0910,4,elk,1
id0910,5,choir,0
id0910,6,ventilator,1
id0910,7,arugula,0
id0910,8,giraffe,1
id0910,9,palmtree,1
id0910,10,pineapple,1
id0910,11,ocean,1
id0910,12,gazelle,0
id0910,13,chanterelle,1
id0910,14,ruin,0
id0910,15,labyrinth,1
id0910,16,orchid,0
id0910,17,zucchini,1
id0910,18,kayak,1
id0910,19,lobster,1
id0910,20,carnation,0
id0910,21,flounder,0
id0910,22,cello,1
id0911,1,eye,1
id0911,2,carrot,1
id0911,3,ant,1
id0911,4,elk,1
id0911,5,choir,0
id0911,6,ventilator,1
id0911,7,arugula,0
id0911,8,giraffe,1
id0911,9,palmtree,1
id0911,10,pineapple,1
id0911,11,ocean,1
id0911,12,gazelle,0
id0911,13,chanterelle,1
id0911,14,ruin,1
id0911,15,labyrinth,1
id0911,16,orchid,1
id0911,17,zucchini,1
id0911,18,kayak,0
id0911,19,lobster,1
id0911,20,carnation,1
id0911,21,flounder,0
id0911,22,cello,0
id0913,1,eye,1
id0913,2,carrot,1
id0913,3,ant,1
id0913,4,elk,1
id0913,5,choir,0
id0913,6,ventilator,1
id0913,7,arugula,0
id0913,8,giraffe,1
id0913,9,palmtree,1
id0913,10,pineapple,1
id0913,11,ocean,1
id0913,12,gazelle,0
id0913,13,chanterelle,1
id0913,14,ruin,1
id0913,15,labyrinth,1
id0913,16,orchid,1
id0913,17,zucchini,1
id0913,18,kayak,1
id0913,19,lobster,0
id0913,20,carnation,0
id0913,21,flounder,1
id0913,22,cello,0
id0914,1,eye,1
id0914,2,carrot,1
id0914,3,ant,1
id0914,4,elk,1
id0914,5,choir,0
id0914,6,ventilator,1
id0914,7,arugula,0
id0914,8,giraffe,1
id0914,9,palmtree,1
id0914,10,pineapple,1
id0914,11,ocean,0
id0914,12,gazelle,1
id0914,13,chanterelle,0
id0914,14,ruin,1
id0914,15,labyrinth,1
id0914,16,orchid,1
id0914,17,zucchini,1
id0914,18,kayak,1
id0914,19,lobster,1
id0914,20,carnation,1
id0914,21,flounder,1
id0914,22,cello,1
id0915,1,eye,1
id0915,2,carrot,1
id0915,3,ant,1
id0915,4,elk,1
id0915,5,choir,0
id0915,6,ventilator,1
id0915,7,arugula,0
id0915,8,giraffe,1
id0915,9,palmtree,1
id0915,10,pineapple,1
id0915,11,ocean,0
id0915,12,gazelle,1
id0915,13,chanterelle,0
id0915,14,ruin,1
id0915,15,labyrinth,1
id0915,16,orchid,1
id0915,17,zucchini,1
id0915,18,kayak,1
id0915,19,lobster,1
id0915,20,carnation,0
id0915,21,flounder,1
id0915,22,cello,1
id0916,1,eye,1
id0916,2,carrot,1
id0916,3,ant,1
id0916,4,elk,1
id0916,5,choir,1
id0916,6,ventilator,1
id0916,7,arugula,0
id0916,8,giraffe,1
id0916,9,palmtree,1
id0916,10,pineapple,1
id0916,11,ocean,1
id0916,12,gazelle,0
id0916,13,chanterelle,1
id0916,14,ruin,0
id0916,15,labyrinth,1
id0916,16,orchid,1
id0916,17,zucchini,1
id0916,18,kayak,0
id0916,19,lobster,1
id0916,20,carnation,0
id0916,21,flounder,0
id0916,22,cello,0
id0919,1,eye,1
id0919,2,carrot,1
id0919,3,ant,1
id0919,4,elk,0
id0919,5,choir,0
id0919,6,ventilator,1
id0919,7,arugula,0
id0919,8,giraffe,1
id0919,9,palmtree,1
id0919,10,pineapple,1
id0919,11,ocean,1
id0919,12,gazelle,0
id0919,13,chanterelle,0
id0919,14,ruin,0
id0919,15,labyrinth,0
id0919,16,orchid,1
id0919,17,zucchini,1
id0919,18,kayak,0
id0919,19,lobster,1
id0919,20,carnation,0
id0919,21,flounder,0
id0919,22,cello,0
id0920,1,eye,1
id0920,2,carrot,1
id0920,3,ant,1
id0920,4,elk,1
id0920,5,choir,1
id0920,6,ventilator,1
id0920,7,arugula,1
id0920,8,giraffe,1
id0920,9,palmtree,1
id0920,10,pineapple,1
id0920,11,ocean,1
id0920,12,gazelle,0
id0920,13,chanterelle,0
id0920,14,ruin,1
id0920,15,labyrinth,1
id0920,16,orchid,1
id0920,17,zucchini,1
id0920,18,kayak,1
id0920,19,lobster,1
id0920,20,carnation,0
id0920,21,flounder,1
id0920,22,cello,0
id0923,1,eye,1
id0923,2,carrot,1
id0923,3,ant,1
id0923,4,elk,1
id0923,5,choir,1
id0923,6,ventilator,1
id0923,7,arugula,1
id0923,8,giraffe,1
id0923,9,palmtree,1
id0923,10,pineapple,1
id0923,11,ocean,1
id0923,12,gazelle,1
id0923,13,chanterelle,1
id0923,14,ruin,1
id0923,15,labyrinth,1
id0923,16,orchid,1
id0923,17,zucchini,1
id0923,18,kayak,1
id0923,19,lobster,1
id0923,20,carnation,1
id0923,21,flounder,1
id0923,22,cello,0
id0925,1,eye,1
id0925,2,carrot,1
id0925,3,ant,1
id0925,4,elk,1
id0925,5,choir,1
id0925,6,ventilator,1
id0925,7,arugula,1
id0925,8,giraffe,1
id0925,9,palmtree,1
id0925,10,pineapple,1
id0925,11,ocean,1
id0925,12,gazelle,0
id0925,13,chanterelle,1
id0925,14,ruin,1
id0925,15,labyrinth,1
id0925,16,orchid,1
id0925,17,zucchini,1
id0925,18,kayak,1
id0925,19,lobster,1
id0925,20,carnation,1
id0925,21,flounder,1
id0925,22,cello,0
NA,1,eye,1
NA,2,carrot,1
NA,3,ant,1
NA,4,elk,1
NA,5,choir,1
NA,6,ventilator,1
NA,7,arugula,1
NA,8,giraffe,1
NA,9,palmtree,1
NA,10,pineapple,1
NA,11,ocean,1
NA,12,gazelle,1
NA,13,chanterelle,1
NA,14,ruin,1
NA,15,labyrinth,1
NA,16,orchid,1
NA,17,zucchini,1
NA,18,kayak,1
NA,19,lobster,1
NA,20,carnation,1
NA,21,flounder,1
NA,22,cello,1
id0926,1,eye,1
id0926,2,carrot,1
id0926,3,ant,0
id0926,4,elk,1
id0926,5,choir,1
id0926,6,ventilator,0
id0926,7,arugula,0
id0926,8,giraffe,1
id0926,9,palmtree,0
id0926,10,pineapple,1
id0926,11,ocean,0
id0926,12,gazelle,1
id0926,13,chanterelle,1
id0926,14,ruin,0
id0926,15,labyrinth,0
id0926,16,orchid,0
id0926,17,zucchini,1
id0926,18,kayak,0
id0926,19,lobster,0
id0926,20,carnation,0
id0926,21,flounder,0
id0926,22,cello,0
id0928,1,eye,1
id0928,2,carrot,1
id0928,3,ant,1
id0928,4,elk,1
id0928,5,choir,1
id0928,6,ventilator,1
id0928,7,arugula,1
id0928,8,giraffe,1
id0928,9,palmtree,1
id0928,10,pineapple,1
id0928,11,ocean,1
id0928,12,gazelle,1
id0928,13,chanterelle,1
id0928,14,ruin,1
id0928,15,labyrinth,1
id0928,16,orchid,1
id0928,17,zucchini,1
id0928,18,kayak,1
id0928,19,lobster,1
id0928,20,carnation,0
id0928,21,flounder,1
id0928,22,cello,1
id0930,1,eye,1
id0930,2,carrot,1
id0930,3,ant,1
id0930,4,elk,1
id0930,5,choir,1
id0930,6,ventilator,1
id0930,7,arugula,1
id0930,8,giraffe,1
id0930,9,palmtree,1
id0930,10,pineapple,1
id0930,11,ocean,1
id0930,12,gazelle,1
id0930,13,chanterelle,1
id0930,14,ruin,1
id0930,15,labyrinth,1
id0930,16,orchid,1
id0930,17,zucchini,1
id0930,18,kayak,1
id0930,19,lobster,1
id0930,20,carnation,0
id0930,21,flounder,0
id0930,22,cello,1
id0932,1,eye,1
id0932,2,carrot,1
id0932,3,ant,1
id0932,4,elk,1
id0932,5,choir,0
id0932,6,ventilator,1
id0932,7,arugula,0
id0932,8,giraffe,1
id0932,9,palmtree,1
id0932,10,pineapple,1
id0932,11,ocean,1
id0932,12,gazelle,0
id0932,13,chanterelle,0
id0932,14,ruin,1
id0932,15,labyrinth,1
id0932,16,orchid,0
id0932,17,zucchini,0
id0932,18,kayak,0
id0932,19,lobster,0
id0932,20,carnation,0
id0932,21,flounder,0
id0932,22,cello,0
id0936,1,eye,1
id0936,2,carrot,1
id0936,3,ant,1
id0936,4,elk,1
id0936,5,choir,1
id0936,6,ventilator,1
id0936,7,arugula,0
id0936,8,giraffe,1
id0936,9,palmtree,1
id0936,10,pineapple,1
id0936,11,ocean,1
id0936,12,gazelle,0
id0936,13,chanterelle,1
id0936,14,ruin,1
id0936,15,labyrinth,1
id0936,16,orchid,1
id0936,17,zucchini,1
id0936,18,kayak,0
id0936,19,lobster,0
id0936,20,carnation,0
id0936,21,flounder,1
id0936,22,cello,0
id0937,1,eye,1
id0937,2,carrot,1
id0937,3,ant,1
id0937,4,elk,1
id0937,5,choir,1
id0937,6,ventilator,1
id0937,7,arugula,0
id0937,8,giraffe,1
id0937,9,palmtree,1
id0937,10,pineapple,1
id0937,11,ocean,1
id0937,12,gazelle,1
id0937,13,chanterelle,1
id0937,14,ruin,1
id0937,15,labyrinth,1
id0937,16,orchid,1
id0937,17,zucchini,1
id0937,18,kayak,1
id0937,19,lobster,1
id0937,20,carnation,1
id0937,21,flounder,1
id0937,22,cello,1
id0938,1,eye,1
id0938,2,carrot,1
id0938,3,ant,1
id0938,4,elk,1
id0938,5,choir,0
id0938,6,ventilator,1
id0938,7,arugula,0
id0938,8,giraffe,1
id0938,9,palmtree,1
id0938,10,pineapple,1
id0938,11,ocean,0
id0938,12,gazelle,0
id0938,13,chanterelle,0
id0938,14,ruin,0
id0938,15,labyrinth,1
id0938,16,orchid,0
id0938,17,zucchini,1
id0938,18,kayak,0
id0938,19,lobster,0
id0938,20,carnation,0
id0938,21,flounder,0
id0938,22,cello,1
id0939,1,eye,1
id0939,2,carrot,1
id0939,3,ant,1
id0939,4,elk,1
id0939,5,choir,0
id0939,6,ventilator,0
id0939,7,arugula,1
id0939,8,giraffe,1
id0939,9,palmtree,1
id0939,10,pineapple,1
id0939,11,ocean,1
id0939,12,gazelle,1
id0939,13,chanterelle,1
id0939,14,ruin,0
id0939,15,labyrinth,0
id0939,16,orchid,1
id0939,17,zucchini,1
id0939,18,kayak,0
id0939,19,lobster,0
id0939,20,carnation,0
id0939,21,flounder,0
id0939,22,cello,0
id0940,1,eye,1
id0940,2,carrot,1
id0940,3,ant,1
id0940,4,elk,1
id0940,5,choir,1
id0940,6,ventilator,1
id0940,7,arugula,0
id0940,8,giraffe,1
id0940,9,palmtree,1
id0940,10,pineapple,1
id0940,11,ocean,1
id0940,12,gazelle,1
id0940,13,chanterelle,0
id0940,14,ruin,1
id0940,15,labyrinth,1
id0940,16,orchid,0
id0940,17,zucchini,1
id0940,18,kayak,1
id0940,19,lobster,1
id0940,20,carnation,0
id0940,21,flounder,1
id0940,22,cello,1
id0942,1,eye,1
id0942,2,carrot,1
id0942,3,ant,1
id0942,4,elk,1
id0942,5,choir,0
id0942,6,ventilator,1
id0942,7,arugula,0
id0942,8,giraffe,1
id0942,9,palmtree,1
id0942,10,pineapple,1
id0942,11,ocean,1
id0942,12,gazelle,1
id0942,13,chanterelle,1
id0942,14,ruin,1
id0942,15,labyrinth,1
id0942,16,orchid,1
id0942,17,zucchini,1
id0942,18,kayak,1
id0942,19,lobster,1
id0942,20,carnation,0
id0942,21,flounder,1
id0942,22,cello,1
id0947,1,eye,1
id0947,2,carrot,1
id0947,3,ant,1
id0947,4,elk,0
id0947,5,choir,0
id0947,6,ventilator,1
id0947,7,arugula,0
id0947,8,giraffe,1
id0947,9,palmtree,1
id0947,10,pineapple,1
id0947,11,ocean,0
id0947,12,gazelle,0
id0947,13,chanterelle,0
id0947,14,ruin,1
id0947,15,labyrinth,1
id0947,16,orchid,0
id0947,17,zucchini,1
id0947,18,kayak,0
id0947,19,lobster,0
id0947,20,carnation,0
id0947,21,flounder,1
id0947,22,cello,0
id0950,1,eye,1
id0950,2,carrot,1
id0950,3,ant,1
id0950,4,elk,1
id0950,5,choir,1
id0950,6,ventilator,1
id0950,7,arugula,0
id0950,8,giraffe,1
id0950,9,palmtree,1
id0950,10,pineapple,1
id0950,11,ocean,1
id0950,12,gazelle,1
id0950,13,chanterelle,1
id0950,14,ruin,1
id0950,15,labyrinth,1
id0950,16,orchid,0
id0950,17,zucchini,1
id0950,18,kayak,0
id0950,19,lobster,1
id0950,20,carnation,0
id0950,21,flounder,1
id0950,22,cello,0
id0951,1,eye,1
id0951,2,carrot,1
id0951,3,ant,1
id0951,4,elk,1
id0951,5,choir,0
id0951,6,ventilator,1
id0951,7,arugula,1
id0951,8,giraffe,1
id0951,9,palmtree,1
id0951,10,pineapple,1
id0951,11,ocean,1
id0951,12,gazelle,1
id0951,13,chanterelle,0
id0951,14,ruin,1
id0951,15,labyrinth,1
id0951,16,orchid,0
id0951,17,zucchini,1
id0951,18,kayak,0
id0951,19,lobster,1
id0951,20,carnation,1
id0951,21,flounder,1
id0951,22,cello,1
id0952,1,eye,1
id0952,2,carrot,1
id0952,3,ant,1
id0952,4,elk,1
id0952,5,choir,0
id0952,6,ventilator,1
id0952,7,arugula,1
id0952,8,giraffe,1
id0952,9,palmtree,1
id0952,10,pineapple,1
id0952,11,ocean,1
id0952,12,gazelle,0
id0952,13,chanterelle,1
id0952,14,ruin,1
id0952,15,labyrinth,1
id0952,16,orchid,1
id0952,17,zucchini,1
id0952,18,kayak,1
id0952,19,lobster,1
id0952,20,carnation,1
id0952,21,flounder,1
id0952,22,cello,0
id0954,1,eye,1
id0954,2,carrot,1
id0954,3,ant,1
id0954,4,elk,1
id0954,5,choir,0
id0954,6,ventilator,1
id0954,7,arugula,1
id0954,8,giraffe,1
id0954,9,palmtree,1
id0954,10,pineapple,1
id0954,11,ocean,1
id0954,12,gazelle,1
id0954,13,chanterelle,1
id0954,14,ruin,1
id0954,15,labyrinth,1
id0954,16,orchid,1
id0954,17,zucchini,1
id0954,18,kayak,0
id0954,19,lobster,1
id0954,20,carnation,1
id0954,21,flounder,1
id0954,22,cello,0
id0956,1,eye,1
id0956,2,carrot,1
id0956,3,ant,1
id0956,4,elk,1
id0956,5,choir,1
id0956,6,ventilator,1
id0956,7,arugula,0
id0956,8,giraffe,1
id0956,9,palmtree,1
id0956,10,pineapple,1
id0956,11,ocean,1
id0956,12,gazelle,1
id0956,13,chanterelle,1
id0956,14,ruin,1
id0956,15,labyrinth,1
id0956,16,orchid,1
id0956,17,zucchini,1
id0956,18,kayak,1
id0956,19,lobster,1
id0956,20,carnation,1
id0956,21,flounder,1
id0956,22,cello,1
id0961,1,eye,1
id0961,2,carrot,1
id0961,3,ant,1
id0961,4,elk,1
id0961,5,choir,1
id0961,6,ventilator,1
id0961,7,arugula,1
id0961,8,giraffe,1
id0961,9,palmtree,1
id0961,10,pineapple,1
id0961,11,ocean,0
id0961,12,gazelle,1
id0961,13,chanterelle,1
id0961,14,ruin,1
id0961,15,labyrinth,0
id0961,16,orchid,0
id0961,17,zucchini,1
id0961,18,kayak,0
id0961,19,lobster,1
id0961,20,carnation,0
id0961,21,flounder,0
id0961,22,cello,0
id0962,1,eye,1
id0962,2,carrot,1
id0962,3,ant,1
id0962,4,elk,1
id0962,5,choir,1
id0962,6,ventilator,1
id0962,7,arugula,0
id0962,8,giraffe,1
id0962,9,palmtree,1
id0962,10,pineapple,1
id0962,11,ocean,1
id0962,12,gazelle,0
id0962,13,chanterelle,1
id0962,14,ruin,1
id0962,15,labyrinth,1
id0962,16,orchid,1
id0962,17,zucchini,1
id0962,18,kayak,1
id0962,19,lobster,1
id0962,20,carnation,1
id0962,21,flounder,1
id0962,22,cello,1
id0965,1,eye,1
id0965,2,carrot,1
id0965,3,ant,1
id0965,4,elk,1
id0965,5,choir,0
id0965,6,ventilator,1
id0965,7,arugula,0
id0965,8,giraffe,1
id0965,9,palmtree,1
id0965,10,pineapple,1
id0965,11,ocean,0
id0965,12,gazelle,1
id0965,13,chanterelle,1
id0965,14,ruin,1
id0965,15,labyrinth,1
id0965,16,orchid,0
id0965,17,zucchini,1
id0965,18,kayak,1
id0965,19,lobster,1
id0965,20,carnation,1
id0965,21,flounder,1
id0965,22,cello,0
id0966,1,eye,1
id0966,2,carrot,1
id0966,3,ant,1
id0966,4,elk,1
id0966,5,choir,1
id0966,6,ventilator,1
id0966,7,arugula,0
id0966,8,giraffe,1
id0966,9,palmtree,1
id0966,10,pineapple,1
id0966,11,ocean,1
id0966,12,gazelle,0
id0966,13,chanterelle,1
id0966,14,ruin,1
id0966,15,labyrinth,1
id0966,16,orchid,0
